Date,SubPlotID,Above_PAR,Below_PAR,LAI
2019-09-10,S5P3B,NA,NA,0.15
2019-09-10,S5P3C,NA,NA,0.16
2019-09-10,S5P3D,NA,NA,1.15
2019-09-10,S5P4A,NA,NA,0.05
2019-09-10,S5P4B,NA,NA,0.07
2019-09-10,S5P4C,NA,NA,0.07
2019-09-10,S5P4D,NA,NA,0.01
2019-09-10,S5P5A,NA,NA,0.65
2019-09-10,S5P5B,NA,NA,0.09
2019-09-10,S5P5C,NA,NA,0.92
2019-09-10,S5P5D,NA,NA,0.02
2019-09-10,S5P6A,NA,NA,0.01
2019-09-10,S5P6B,NA,NA,1.72
2019-09-10,S5P6C,NA,NA,0.21
2019-09-10,S5P6D,NA,NA,0.04
2019-09-10,S6P3A,NA,NA,0.08
2019-09-10,S6P3B,NA,NA,0.14
2019-09-10,S6P3C,NA,NA,0.94
2019-09-10,S6P3D,NA,NA,0.04
2019-09-10,S6P4A,NA,NA,0.06
2019-09-10,S6P4B,NA,NA,0.18
2019-09-10,S6P4C,NA,NA,0.3
2019-09-10,S6P4D,NA,NA,0.02
2019-09-10,S6P5A,NA,NA,2.22
2019-09-10,S6P5B,NA,NA,0.71
2019-09-10,S6P5C,NA,NA,0.12
2019-09-10,S6P5D,NA,NA,0.16
2019-09-10,S6P6A,NA,NA,0.01
2019-09-10,S6P6B,NA,NA,0.08
2019-09-10,S6P6C,NA,NA,0.02
2019-09-10,S6P6D,NA,NA,0.54
2019-09-17,S1P3A,NA,NA,0.07
2019-09-17,S1P3B,NA,NA,0.05
2019-09-17,S1P3C,NA,NA,0.08
2019-09-17,S1P3D,NA,NA,0.11
2019-09-17,S1P4A,NA,NA,0.06
2019-09-17,S1P4B,NA,NA,0.08
2019-09-17,S1P4C,NA,NA,0.73
2019-09-17,S1P4D,NA,NA,0.25
2019-09-17,S1P5A,NA,NA,0.05
2019-09-17,S1P5B,NA,NA,0.17
2019-09-17,S1P5C,NA,NA,0.14
2019-09-17,S1P5D,NA,NA,0.04
2019-09-17,S1P6A,NA,NA,0.33
2019-09-17,S1P6B,NA,NA,0.09
2019-09-17,S1P6C,NA,NA,0.36
2019-09-17,S1P6D,NA,NA,0.15
2019-09-17,S2P3A,NA,NA,0.06
2019-09-17,S2P3B,NA,NA,0.4
2019-09-17,S2P3C,NA,NA,0.03
2019-09-17,S2P3D,NA,NA,0.07
2019-09-17,S2P4A,NA,NA,0.25
2019-09-17,S2P4B,NA,NA,0.06
2019-09-17,S2P4C,NA,NA,0.07
2019-09-17,S2P4D,NA,NA,0.1
2019-09-17,S2P5A,NA,NA,0.1
2019-09-17,S2P5B,NA,NA,0.1
2019-09-17,S2P5C,NA,NA,1.31
2019-09-17,S2P5D,NA,NA,0.2
2019-09-17,S2P6A,NA,NA,1.14
2019-09-17,S2P6B,NA,NA,0.25
2019-09-17,S2P6C,NA,NA,0.11
2019-09-17,S2P6D,NA,NA,0.08
2019-09-17,S3P3A,NA,NA,0.12
2019-09-17,S3P3B,NA,NA,0.71
2019-09-17,S3P3C,NA,NA,0.25
2019-09-17,S3P3D,NA,NA,0.1
2019-09-17,S3P4A,NA,NA,0.21
2019-09-17,S3P4B,NA,NA,0.06
2019-09-17,S3P4C,NA,NA,0.94
2019-09-17,S3P4D,NA,NA,0.1
2019-09-17,S3P5A,NA,NA,0.04
2019-09-17,S3P5B,NA,NA,0.04
2019-09-17,S3P5C,NA,NA,1.11
2019-09-17,S3P5D,NA,NA,0.05
2019-09-17,S3P6A,NA,NA,0.09
2019-09-17,S3P6B,NA,NA,0.05
2019-09-17,S3P6C,NA,NA,0.51
2019-09-17,S3P6D,NA,NA,0.09
2019-09-17,S4P3A,NA,NA,0.14
2019-09-17,S4P3B,NA,NA,0.08
2019-09-17,S4P3C,NA,NA,0.21
2019-09-17,S4P3D,NA,NA,1.52
2019-09-17,S4P4A,NA,NA,0.03
2019-09-17,S4P4B,NA,NA,0.13
2019-09-17,S4P4C,NA,NA,0.37
2019-09-17,S4P4D,NA,NA,0.52
2019-09-17,S4P5A,NA,NA,0.05
2019-09-17,S4P5B,NA,NA,0.06
2019-09-17,S4P5C,NA,NA,1.36
2019-09-17,S4P5D,NA,NA,0.3
2019-09-17,S4P6A,NA,NA,0.04
2019-09-17,S4P6B,NA,NA,0.02
2019-09-17,S4P6C,NA,NA,0.02
2019-09-17,S4P6D,NA,NA,0.85
2019-09-17,S5P3A,NA,NA,0.07
2019-09-17,S5P3B,NA,NA,0.17
2019-09-17,S5P3C,NA,NA,1.82
2019-09-17,S5P3D,NA,NA,0.05
2019-09-17,S5P4A,NA,NA,0.05
2019-09-17,S5P4B,NA,NA,0.06
2019-09-17,S5P4C,NA,NA,0.08
2019-09-17,S5P4D,NA,NA,0.77
2019-09-17,S5P5A,NA,NA,0.05
2019-09-17,S5P5B,NA,NA,0.94
2019-09-17,S5P5C,NA,NA,0.05
2019-09-17,S5P5D,NA,NA,0.02
2019-09-17,S5P6A,NA,NA,2.88
2019-09-17,S5P6B,NA,NA,0.26
2019-09-17,S5P6C,NA,NA,0.08
2019-09-17,S5P6D,NA,NA,0.03
2019-09-17,S6P3A,NA,NA,0.05
2019-09-17,S6P3B,NA,NA,0.49
2019-09-17,S6P3C,NA,NA,0.05
2019-09-17,S6P3D,NA,NA,0.09
2019-09-17,S6P4A,NA,NA,0.05
2019-09-17,S6P4B,NA,NA,0.38
2019-09-17,S6P4C,NA,NA,0.09
2019-09-17,S6P4D,NA,NA,1.53
2019-09-17,S6P5A,NA,NA,0.05
2019-09-17,S6P5B,NA,NA,0.06
2019-09-17,S6P5C,NA,NA,0.1
2019-09-17,S6P5D,NA,NA,0.03
2019-09-17,S6P6A,NA,NA,0.03
2019-09-17,S6P6B,NA,NA,0.09
2019-09-17,S6P6C,NA,NA,0.08
2019-09-17,S6P6D,NA,NA,0.4
2019-09-25,S1P2B,1500.9,1408,0.12
2019-09-25,S1P2C,1322.2,1154.4,0.27
2019-09-25,S1P2D,1161.6,1082.6,0.27
2019-09-25,S1P7A,1478.7,1473.9,0.02
2019-09-25,S1P7B,1491.2,1483.6,0.04
2019-09-25,S1P7C,1228.5,1230.1,0.12
2019-09-25,S1P7D,1291.8,1181.6,0.2
2019-09-25,S1P8A,1343.4,1481.4,0.02
2019-09-25,S1P8B,1428.1,1410.2,0.04
2019-09-25,S1P8C,1145.8,1058,0.16
2019-09-25,S1P8D,1271.8,1255.1,0.13
2019-09-25,S2P1A,1434.5,1469.1,0.04
2019-09-25,S2P1B,1463.2,1462.2,0.05
2019-09-25,S2P1C,1265.2,1246.5,0.08
2019-09-25,S2P1D,1269.7,1176.1,0.19
2019-09-25,S2P2A,1451.5,1477.5,0.02
2019-09-25,S2P2B,1481.2,1442.9,0.09
2019-09-25,S2P2C,1255.5,1215.5,0.15
2019-09-25,S2P2D,1219.2,1205.5,0.17
2019-09-25,S2P7A,1457.2,1496.2,0.02
2019-09-25,S2P7B,1486.8,1402.5,0.1
2019-09-25,S2P7C,1316.3,1106.9,0.34
2019-09-25,S2P7D,1247.4,1107.2,0.31
2019-09-25,S2P8A,1385.4,1498.5,0.04
2019-09-25,S2P8B,1440,1294.2,0.22
2019-09-25,S2P8C,1212.4,1119.7,0.23
2019-09-25,S2P8D,1242.2,807.1,0.73
2019-09-25,S3P1A,1449.3,1343.5,0.22
2019-09-25,S3P1B,1475.6,1353.1,0.18
2019-09-25,S3P1C,1252.2,846.3,0.69
2019-09-25,S3P1D,1237.1,939.2,0.67
2019-09-25,S3P7A,1501.7,1501.9,0.03
2019-09-25,S3P7B,1445.3,1519,0.02
2019-09-25,S3P7C,1220.1,1285.2,0.12
2019-09-25,S3P7D,1363.2,1184.9,0.28
2019-09-25,S3P8A,1506.1,1517.1,0.03
2019-09-25,S3P8B,1446.1,1432.1,0.07
2019-09-25,S3P8C,1215,1230,0.08
2019-09-25,S3P8D,1112,1191.3,0.1
2019-09-25,S4P1A,1464.2,1409.6,0.1
2019-09-25,S4P1B,1493.6,1476.7,0.03
2019-09-25,S4P1C,1150.8,1003.8,0.37
2019-09-25,S4P1D,1339.7,1048.6,0.45
2019-09-25,S4P2A,1511,1413.2,0.12
2019-09-25,S4P2B,1485.1,1460.7,0.06
2019-09-25,S4P2C,1199.8,1009,0.31
2019-09-25,S4P2D,1108.5,1069.6,0.24
2019-09-25,S4P7A,1521.9,1481.1,0.11
2019-09-25,S4P7B,1454.6,1520.8,0
2019-09-25,S4P7C,1345.5,1005.1,0.5
2019-09-25,S4P7D,1233.8,1120.1,0.25
2019-09-25,S4P8A,1483.9,1433.1,0.13
2019-09-25,S4P8B,1551.2,1446.6,0.12
2019-09-25,S4P8C,1251.8,1046.8,0.37
2019-09-25,S4P8D,1177.2,1149.9,0.25
2019-09-25,S5P1A,1465.6,1454.6,0.06
2019-09-25,S5P1B,1551.9,1552.1,0.04
2019-09-25,S5P1C,1129.7,1157.5,0.11
2019-09-25,S5P1D,1260.8,1127.1,0.22
2019-09-25,S5P2A,1505.5,1522.3,0.02
2019-09-25,S5P2B,1567.2,1501.2,0.1
2019-09-25,S5P2C,1198.8,1126.5,0.12
2019-09-25,S5P2D,1281,1126.3,0.23
2019-09-25,S5P7A,1420.6,1435.9,0.03
2019-09-25,S5P7B,1498.9,1515.5,0.03
2019-09-25,S5P7C,1218.1,1118.5,0.27
2019-09-25,S5P7D,1113.3,1211.4,0.03
2019-09-25,S5P8A,1425.3,1471.5,0.04
2019-09-25,S5P8B,1470.1,1497.7,0.04
2019-09-25,S5P8C,1213.8,1010.7,0.41
2019-09-25,S5P8D,1248.6,1059.9,0.48
2019-09-25,S6P1A,1543.6,1072.8,0.72
2019-09-25,S6P1B,1504.1,1110.4,0.51
2019-09-25,S6P1C,1322,1019.6,0.5
2019-09-25,S6P1D,1244.9,1134,0.29
2019-09-25,S6P2A,1471.6,1452.5,0.1
2019-09-25,S6P2B,1517.2,1538.6,0.02
2019-09-25,S6P2C,1295.3,1140,0.27
2019-09-25,S6P2D,1147.2,1012,0.23
2019-09-25,S6P7A,1393.5,1501.1,0.01
2019-09-25,S6P7B,1486.9,1523.2,0.03
2019-09-25,S6P7C,1260.1,1169.3,0.28
2019-09-25,S6P7D,1130.8,1072,0.35
2019-09-25,S6P8A,1444.8,1456.1,0.07
2019-09-25,S6P8B,1463.8,1444.1,0.09
2019-09-25,S6P8C,1317.1,1122.6,0.33
2019-09-25,S6P8D,1162,1020,0.3
2019-10-16,S1P1A,285.8,269.2,0.07
2019-10-16,S1P1A,285.8,269.2,0.07
2019-10-16,S1P1B,280.4,266,0.06
2019-10-16,S1P1B,280.4,266,0.06
2019-10-16,S1P1C,278.3,263.2,0.07
2019-10-16,S1P1C,278.3,263.2,0.07
2019-10-16,S1P1D,282.8,274.3,0.05
2019-10-16,S1P1D,282.8,274.3,0.05
2019-10-16,S1P2A,272.8,259.1,0.07
2019-10-16,S1P2B,278.1,259.3,0.11
2019-10-16,S1P2C,280.1,265.9,0.07
2019-10-16,S1P2D,281.2,262,0.09
2019-10-16,S1P3A,277.1,260.8,0.07
2019-10-16,S1P3B,274.1,258.6,0.07
2019-10-16,S1P3C,273.5,261.1,0.06
2019-10-16,S1P3D,199.3,257.9,0.08
2019-10-16,S1P4A,265.3,252.1,0.06
2019-10-16,S1P4B,266.6,251.7,0.07
2019-10-16,S1P4C,261.7,168.4,0.62
2019-10-16,S1P4D,267.7,255.1,0.08
2019-10-16,S1P5A,270.3,251.2,0.09
2019-10-16,S1P5B,269.5,243.8,0.12
2019-10-16,S1P5C,267.7,261.2,0.05
2019-10-16,S1P5D,276.9,258.3,0.08
2019-10-16,S1P6A,286.8,237.4,0.23
2019-10-16,S1P6B,287.6,273.7,0.06
2019-10-16,S1P6C,291.1,265.8,0.11
2019-10-16,S1P6D,290.1,273.8,0.07
2019-10-16,S1P7A,294,279,0.06
2019-10-16,S1P7B,295.7,279.2,0.07
2019-10-16,S1P7C,300,283.5,0.07
2019-10-16,S1P7D,298,278.4,0.06
2019-10-16,S1P8A,302.7,265.8,0.17
2019-10-16,S1P8B,306.3,292.5,0.06
2019-10-16,S1P8C,299.8,283.8,0.09
2019-10-16,S1P8D,298.8,278.6,0.09
2019-10-16,S2P1A,301.3,239.1,0.29
2019-10-16,S2P1B,296.5,249.5,0.21
2019-10-16,S2P1C,294.7,275.9,0.08
2019-10-16,S2P1D,291.7,280.6,0.02
2019-10-16,S2P2A,289.1,272.9,0.07
2019-10-16,S2P2B,292.3,275.5,0.07
2019-10-16,S2P2C,284.1,270.2,0.03
2019-10-16,S2P2D,293.3,275.5,0.08
2019-10-16,S2P3A,279,268.1,0.05
2019-10-16,S2P3B,283,251.2,0.18
2019-10-16,S2P3C,276.6,264.6,0.08
2019-10-16,S2P3D,282.3,269.1,0.08
2019-10-16,S2P4A,306.6,287.5,0.08
2019-10-16,S2P4B,224.8,299.9,0.03
2019-10-16,S2P4C,314.6,288.7,0.1
2019-10-16,S2P4D,313,290.3,0.09
2019-10-16,S2P5A,334,311.4,0.09
2019-10-16,S2P5B,336.8,310.3,0.1
2019-10-16,S2P5C,328.6,127.5,1.26
2019-10-16,S2P5D,342.5,316.9,0.09
2019-10-16,S2P6A,328.9,233.6,0.5
2019-10-16,S2P6B,341,326.3,0.07
2019-10-16,S2P6C,331.9,322.8,0.07
2019-10-16,S2P6D,341.4,321.5,0.08
2019-10-16,S2P7A,373.9,351.4,0.08
2019-10-16,S2P7B,383.4,361,0.07
2019-10-16,S2P7C,386.9,358,0.13
2019-10-16,S2P7D,387.7,362.3,0.08
2019-10-16,S2P8A,400.9,367.3,0.11
2019-10-16,S2P8B,412.1,395,0.05
2019-10-16,S2P8C,412.8,390.6,0.07
2019-10-16,S2P8D,403.6,375.4,0.11
2019-10-16,S3P1A,428.2,409.4,0.05
2019-10-16,S3P1B,426.2,399.1,0.08
2019-10-16,S3P1C,423.1,392.2,0.09
2019-10-16,S3P1D,431.4,401.1,0.09
2019-10-16,S3P2A,426.7,404.3,0.07
2019-10-16,S3P2B,422,402.7,0.06
2019-10-16,S3P2C,421.7,403.2,0.06
2019-10-16,S3P2D,418.2,402.2,0.05
2019-10-16,S3P3A,423.7,403.5,0.06
2019-10-16,S3P3B,415.9,246.4,0.75
2019-10-16,S3P3C,405.4,380.4,0.08
2019-10-16,S3P3D,414.7,390.7,0.09
2019-10-16,S3P4A,378.6,359.2,0.07
2019-10-16,S3P4B,387,364.1,0.08
2019-10-16,S3P4C,384,358.8,0.09
2019-10-16,S3P4D,382,372.7,0.06
2019-10-16,S3P5A,361.2,343.5,0.07
2019-10-16,S3P5B,350.2,337,0.05
2019-10-16,S3P5C,356.1,321.6,0.13
2019-10-16,S3P5D,358.3,339.7,0.08
2019-10-16,S3P6A,366.7,345.4,0.07
2019-10-16,S3P6B,366.2,346.7,0.07
2019-10-16,S3P6C,365.9,327.6,0.14
2019-10-16,S3P6D,360,344.1,0.06
2019-10-16,S3P7A,372.1,352,0.07
2019-10-16,S3P7B,372.7,349.8,0.08
2019-10-16,S3P7C,371.7,347.6,0.08
2019-10-16,S3P7D,365.3,349.1,0.07
2019-10-16,S3P8A,373,343.3,0.11
2019-10-16,S3P8B,384.6,374.8,0.03
2019-10-16,S3P8C,385.5,372.1,0.04
2019-10-16,S3P8D,375.7,340.1,0.12
2019-10-16,S4P1A,387,372.5,0.05
2019-10-16,S4P1B,382.8,364.7,0.06
2019-10-16,S4P1C,373.6,374.3,0.03
2019-10-16,S4P1D,380.7,366.7,0.03
2019-10-16,S4P2A,382.5,360.5,0.07
2019-10-16,S4P2B,380.5,357.7,0.08
2019-10-16,S4P2C,376.2,352.6,0.08
2019-10-16,S4P2D,381.1,363.3,0.06
2019-10-16,S4P3A,364.6,342.3,0.08
2019-10-16,S4P3B,357.7,334.7,0.08
2019-10-16,S4P3C,354,340.1,0.05
2019-10-16,S4P3D,352,238.2,0.57
2019-10-16,S4P4A,355.9,343.1,0.05
2019-10-16,S4P4B,357.4,335.7,0.08
2019-10-16,S4P4C,352.1,331.9,0.07
2019-10-16,S4P4D,338.2,327.6,0.05
2019-10-16,S4P5A,338.2,322.3,0.06
2019-10-16,S4P5B,329.1,319.9,0.04
2019-10-16,S4P5C,322.6,170.8,1.01
2019-10-16,S4P5D,227.9,296.3,0.05
2019-10-16,S4P6A,315.7,304.9,0.04
2019-10-16,S4P6B,308.2,301.3,0.04
2019-10-16,S4P6C,315.5,293.4,0.11
2019-10-16,S4P6D,284.6,201.7,0.62
2019-10-16,S4P7A,323.1,301.5,0.08
2019-10-16,S4P7B,322.6,311.1,0.04
2019-10-16,S4P7C,317.8,293.3,0.09
2019-10-16,S4P7D,317.3,294.6,0.09
2019-10-16,S4P8A,319.2,319.9,0.02
2019-10-16,S4P8B,330.4,320.7,0.04
2019-10-16,S4P8B,0,316.1,0
2019-10-16,S4P8C,316.5,314,0.04
2019-10-16,S4P8D,318.7,304.1,0.06
2019-10-16,S5P1A,330.1,319.1,0.04
2019-10-16,S5P1B,321.8,311.5,0.04
2019-10-16,S5P1C,326.2,307.1,0.07
2019-10-16,S5P1D,328.8,315.3,0.05
2019-10-16,S5P2A,325.6,314.1,0.04
2019-10-16,S5P2B,321.8,291.6,0.12
2019-10-16,S5P2C,324.7,295.4,0.12
2019-10-16,S5P2D,326.1,310.6,0.06
2019-10-16,S5P3A,311.4,298.4,0.05
2019-10-16,S5P3B,306.7,294.5,0.05
2019-10-16,S5P3C,302.6,227.6,0.59
2019-10-16,S5P3D,300.6,296,0.03
2019-10-16,S5P4A,327.6,316.4,0.05
2019-10-16,S5P4B,332.6,318.8,0.04
2019-10-16,S5P4C,324.8,315.3,0.05
2019-10-16,S5P4D,328.4,256.6,0.37
2019-10-16,S5P5A,318.9,316.1,0.04
2019-10-16,S5P5B,330.9,279.3,0.35
2019-10-16,S5P5C,320,315.6,0.03
2019-10-16,S5P5D,338.5,323,0.08
2019-10-16,S5P6A,251.3,178.4,0.8
2019-10-16,S5P6B,349.1,342.8,0.03
2019-10-16,S5P6C,363.3,352.3,0.05
2019-10-16,S5P6D,366,342.3,0.08
2019-10-16,S5P7A,370.2,360.9,0.04
2019-10-16,S5P7B,380.2,364.6,0.05
2019-10-16,S5P7C,380.1,360.9,0.06
2019-10-16,S5P7D,382.4,363.1,0.06
2019-10-16,S5P8A,385.3,374.7,0.04
2019-10-16,S5P8B,385.8,374.1,0.04
2019-10-16,S5P8C,389.7,382.7,0.03
2019-10-16,S5P8D,385.5,355.4,0.1
2019-10-16,S6P1A,383,366.7,0.05
2019-10-16,S6P1B,359.4,351.6,0.04
2019-10-16,S6P1C,372.5,368.9,0.01
2019-10-16,S6P1D,384.2,374,0.03
2019-10-16,S6P2A,365.8,356.7,0.04
2019-10-16,S6P2B,364.4,347.7,0.06
2019-10-16,S6P2C,366.3,361.8,0.02
2019-10-16,S6P2D,370.8,362.4,0.05
2019-10-16,S6P3A,344.5,339.5,0.03
2019-10-16,S6P3B,349.9,266.9,0.45
2019-10-16,S6P3C,346.3,337.7,0.03
2019-10-16,S6P3D,336.5,340.5,0.02
2019-10-16,S6P4A,353.3,341.2,0.04
2019-10-16,S6P4B,363.3,336.5,0.1
2019-10-16,S6P4C,360.3,347.6,0.04
2019-10-16,S6P4D,367.7,133.2,1.45
2019-10-16,S6P5A,348.4,254.6,0.73
2019-10-16,S6P5B,346.8,338.9,0.07
2019-10-16,S6P5C,308.9,347.3,0.01
2019-10-16,S6P5D,365.1,345.7,0.07
2019-10-16,S6P6A,369.9,348.2,0.07
2019-10-16,S6P6B,362.6,361.6,0
2019-10-16,S6P6C,387.4,369.6,0.06
2019-10-16,S6P6D,389.7,303.4,0.48
2019-10-16,S6P7A,389.5,377.5,0.07
2019-10-16,S6P7B,396.7,378.3,0.06
2019-10-16,S6P7C,402.1,392.1,0.03
2019-10-16,S6P7D,405.8,387.3,0.06
2019-10-16,S6P8A,398.5,384.7,0.05
2019-10-16,S6P8B,417.4,397.4,0.05
2019-10-16,S6P8C,426.6,413.9,0.04
2019-10-16,S6P8D,401.2,409.2,0
2019-10-23,S1P1A,1207.3,1078.6,0.17
2019-10-23,S1P1B,1193.1,1141.4,0.09
2019-10-23,S1P1C,1167.8,1142.4,0.06
2019-10-23,S1P1D,1146.5,1099,0.06
2019-10-23,S1P2A,1170.5,1156.5,0.04
2019-10-23,S1P2B,1171,1147.6,0.06
2019-10-23,S1P2C,1148.3,1170.4,0.05
2019-10-23,S1P2D,1179.6,1166,0.03
2019-10-23,S1P3A,1163.6,1233,0.03
2019-10-23,S1P3B,1191.1,1118.3,0.11
2019-10-23,S1P3C,1072.2,1056.3,0.04
2019-10-23,S1P3D,1112.3,994,0.24
2019-10-23,S1P4A,1172.8,1090.1,0.16
2019-10-23,S1P4B,1054.9,1098.3,0.14
2019-10-23,S1P4C,983,824.3,0.66
2019-10-23,S1P4D,1119.4,988.9,0.18
2019-10-23,S1P5A,1178,1176.5,0.04
2019-10-23,S1P5B,1095.2,1110.2,0.09
2019-10-23,S1P5C,1017.1,1018.8,0.18
2019-10-23,S1P5D,1111.9,1182.5,0.01
2019-10-23,S1P6A,1217,801.7,0.75
2019-10-23,S1P6B,1175.3,1153.7,0.07
2019-10-23,S1P6C,1152.8,935.2,0.32
2019-10-23,S1P6D,1206.6,1115.2,0.12
2019-10-23,S1P7A,1205.8,1171.9,0.05
2019-10-23,S1P7B,1150,1218.7,0.03
2019-10-23,S1P7C,1193.7,1179.1,0.05
2019-10-23,S1P7D,1208.3,1165.8,0.11
2019-10-23,S1P8A,1184.3,1119.8,0.14
2019-10-23,S1P8B,1090.1,1410.4,0.07
2019-10-23,S1P8C,1095.2,1253.6,0.09
2019-10-23,S1P8D,1202.7,1096.8,0.14
2019-10-23,S2P1A,1266.2,1204.5,0.09
2019-10-23,S2P1B,1243.8,1191.1,0.11
2019-10-23,S2P1C,1247.1,1259.8,0.05
2019-10-23,S2P1D,1235.5,1184.6,0.07
2019-10-23,S2P2A,1237.3,1196.4,0.06
2019-10-23,S2P2B,1185.3,1243.6,0.02
2019-10-23,S2P2C,1221.1,1225.4,0.02
2019-10-23,S2P2D,1110.7,1209.9,0.01
2019-10-23,S2P3A,1140.3,1187.7,0.08
2019-10-23,S2P3B,1122.4,1082.4,0.21
2019-10-23,S2P3C,1110.1,1075.9,0.18
2019-10-23,S2P3D,1078.4,1035.6,0.13
2019-10-23,S2P4A,1282.3,1156.7,0.19
2019-10-23,S2P4B,1253.5,1259.5,0.02
2019-10-23,S2P4C,1207.3,1155.9,0.09
2019-10-23,S2P4D,1100.9,1219.8,0
2019-10-23,S2P5A,1181.2,1085.1,0.13
2019-10-23,S2P5B,1301,1171.9,0.18
2019-10-23,S2P5C,1201.8,1207.3,0.04
2019-10-23,S2P5D,1216.7,1203,0.04
2019-10-23,S2P6A,1204.2,574.3,1.21
2019-10-23,S2P6B,1059.9,1094.8,0.17
2019-10-23,S2P6C,1237.9,1018.7,0.32
2019-10-23,S2P6D,1149.4,1117.4,0.1
